gps_center,band_psd,n_avg
1250052160.0,1.950559e-46,63
1250052288.0,1.908484e-46,63
1250052416.0,1.890947e-46,63
1250052544.0,1.925823e-46,63
1250052672.0,1.904768e-46,63
1250052800.0,1.906898e-46,63
1250052928.0,1.970131e-46,63
1250053056.0,1.923604e-46,63
1250053184.0,1.965609e-46,63
1250053312.0,1.947962e-46,63
1250053440.0,1.983230e-46,63
1250053568.0,1.959878e-46,63
1250053696.0,1.979156e-46,63
1250053824.0,1.996078e-46,63
1250053952.0,2.004685e-46,63
1250054080.0,2.043158e-46,63
1250054208.0,1.987605e-46,63
1250054336.0,2.005873e-46,63
1250054464.0,1.930618e-46,63
1250054592.0,2.004122e-46,63
1250054720.0,2.020879e-46,63
1250054848.0,1.979098e-46,63
1250054976.0,2.008438e-46,63
1250055104.0,2.027208e-46,63
1250055232.0,2.012542e-46,63
1250055360.0,1.998048e-46,63
1250055488.0,1.998509e-46,63
1250055616.0,1.989541e-46,63
1250055744.0,2.034504e-46,63
1250055872.0,2.002646e-46,63
1250056000.0,2.067238e-46,63
1250056128.0,2.024583e-46,63
1250056256.0,2.022749e-46,63
1250056384.0,1.997006e-46,63
1250056512.0,2.025096e-46,63
1250056640.0,2.000900e-46,63
1250056768.0,1.988427e-46,63
1250056896.0,2.029828e-46,63
1250057024.0,2.074767e-46,63
1250057152.0,2.015057e-46,63
1250057280.0,2.167320e-46,63
1250057408.0,2.050077e-46,63
1250057536.0,2.053534e-46,63
1250057664.0,2.027620e-46,63
1250057792.0,1.979440e-46,63
1250057920.0,2.066759e-46,63
1250058048.0,1.997921e-46,63
1250058176.0,1.991570e-46,63
1250058304.0,1.984779e-46,63
1250058432.0,2.002972e-46,63
1250058560.0,2.001945e-46,63
1250058688.0,2.094713e-46,63
1250058816.0,1.974937e-46,63
1250058944.0,1.971261e-46,63
1250059072.0,1.974226e-46,63
1250059200.0,2.107646e-46,63
1250059328.0,1.985409e-46,63
1250059456.0,1.978189e-46,63
1250059584.0,1.990808e-46,63
1250059712.0,2.006293e-46,63
1250059840.0,2.018381e-46,63
1250059968.0,2.003658e-46,63
1250060096.0,2.044737e-46,63
1250060224.0,1.967491e-46,63
1250060352.0,2.001448e-46,63
1250060480.0,1.965250e-46,63
1250060608.0,1.954799e-46,63
1250060736.0,1.946626e-46,63
1250060864.0,1.986017e-46,63
1250060992.0,1.960247e-46,63
1250061120.0,2.026048e-46,63
1250061248.0,2.063855e-46,63
1250061376.0,2.042721e-46,63
1250061504.0,2.047906e-46,63
1250061632.0,2.066566e-46,63
1250061760.0,2.052155e-46,63
1250061888.0,2.063484e-46,63
1250062016.0,2.050584e-46,63
1250062144.0,1.985054e-46,63
1250062272.0,1.953227e-46,63
1250062400.0,1.991240e-46,63
1250062528.0,2.008865e-46,63
1250062656.0,2.025893e-46,63
1250062784.0,1.986457e-46,63
1250062912.0,2.051748e-46,63
1250063040.0,2.012515e-46,63
1250063168.0,2.034487e-46,63
1250063296.0,2.060071e-46,63
1250063424.0,1.994991e-46,63
1250063552.0,1.994160e-46,63
1250063680.0,1.978842e-46,63
1250063808.0,2.007821e-46,63
1250063936.0,1.979932e-46,63
1250064064.0,2.063112e-46,63
1250064192.0,2.006165e-46,63
1250064320.0,2.016503e-46,63
1250064448.0,1.962156e-46,63
1250064576.0,2.013234e-46,63
1250064704.0,2.003539e-46,63
1250064832.0,1.943941e-46,63
1250064960.0,1.933921e-46,63
1250065088.0,1.974834e-46,63
1250065216.0,1.947898e-46,63
1250065344.0,1.958242e-46,63
1250065472.0,1.998003e-46,63
1250065600.0,1.999828e-46,63
1250065728.0,2.012735e-46,63
1250065856.0,2.015794e-46,63
1250065984.0,2.051355e-46,63
1250066112.0,2.012283e-46,63
1250066240.0,2.081241e-46,63
1250066368.0,2.035367e-46,63
1250066496.0,1.991300e-46,63
1250066624.0,1.964683e-46,63
1250066752.0,2.041467e-46,63
1250066880.0,2.053902e-46,63
1250067008.0,2.027179e-46,63
1250067136.0,2.076851e-46,63
1250067264.0,2.028869e-46,63
1250067392.0,2.012400e-46,63
1250067520.0,2.042170e-46,63
1250067648.0,1.977113e-46,63
1250067776.0,2.042873e-46,63
1250067904.0,2.018281e-46,63
1250068032.0,2.003645e-46,63
1250068160.0,2.021603e-46,63
1250068288.0,2.014921e-46,63
1250068416.0,1.991994e-46,63
1250068544.0,1.992401e-46,63
1250068672.0,1.981850e-46,63
1250068800.0,2.009178e-46,63
1250068928.0,2.029821e-46,63
1250069056.0,2.027861e-46,63
1250069184.0,1.978438e-46,63
1250069312.0,2.005387e-46,63
1250069440.0,2.032291e-46,63
1250069568.0,2.134989e-46,63
1250069696.0,2.063019e-46,63
1250069824.0,2.024435e-46,63
1250069952.0,1.997970e-46,63
1250070080.0,1.994952e-46,63
1250070208.0,2.074811e-46,63
1250070336.0,2.017206e-46,63
1250070464.0,1.994076e-46,63
1250070592.0,1.982551e-46,63
1250070720.0,2.024728e-46,63
1250070848.0,2.099026e-46,63
1250070976.0,2.021386e-46,63
1250071104.0,1.980889e-46,63
1250071232.0,2.092099e-46,63
1250071360.0,2.115605e-46,63
1250071488.0,2.017757e-46,63
1250071616.0,1.991435e-46,63
1250071744.0,2.011346e-46,63
1250071872.0,2.083263e-46,63
1250072000.0,2.037913e-46,63
1250072128.0,2.053977e-46,63
1250072256.0,2.049786e-46,63
1250072384.0,1.985178e-46,63
1250072512.0,2.033234e-46,63
1250072640.0,2.020381e-46,63
1250072768.0,2.018967e-46,63
1250072896.0,2.056853e-46,63
1250073024.0,2.022703e-46,63
1250073152.0,2.037874e-46,63
1250073280.0,2.078670e-46,63
1250073408.0,2.018043e-46,63
1250073536.0,1.978117e-46,63
1250073664.0,2.007928e-46,63
1250073792.0,2.024678e-46,63
1250073920.0,2.033099e-46,63
1250074048.0,2.064552e-46,63
1250074176.0,2.036628e-46,63
1250074304.0,2.025664e-46,63
1250074432.0,2.048536e-46,63
1250074560.0,2.107868e-46,63
1250074688.0,2.074797e-46,63
1250074816.0,2.009185e-46,63
1250074944.0,2.018848e-46,63
1250075072.0,2.072862e-46,63
1250075200.0,2.053257e-46,63
1250075328.0,2.012982e-46,63
1250075456.0,1.994479e-46,63
1250075584.0,2.020423e-46,63
1250075712.0,1.998861e-46,63
1250075840.0,2.012315e-46,63
1250075968.0,2.051603e-46,63
1250076096.0,2.048850e-46,63
1250076224.0,2.076071e-46,63
1250076352.0,2.022635e-46,63
1250076480.0,2.077330e-46,63
1250076608.0,2.043961e-46,63
1250076736.0,2.012272e-46,63
1250076864.0,2.049703e-46,63
1250076992.0,2.014418e-46,63
1250077120.0,2.138771e-46,63
1250077248.0,2.174394e-46,63
1250077376.0,2.027666e-46,63
1250077504.0,2.033353e-46,63
1250077632.0,2.211542e-46,63
1250077760.0,2.060343e-46,63
1250077888.0,2.071232e-46,63
1250078016.0,2.160777e-46,63
1250078144.0,2.101090e-46,63
1250078272.0,2.137283e-46,63
1250078400.0,2.137955e-46,63
1250078528.0,2.045107e-46,63
1250078656.0,2.076978e-46,63
1250078784.0,2.058174e-46,63
1250078912.0,2.032921e-46,63
1250079040.0,2.021592e-46,63
1250079168.0,2.050034e-46,63
1250079296.0,2.086450e-46,63
1250079424.0,2.067352e-46,63
1250079552.0,2.023340e-46,63
1250079680.0,2.041156e-46,63
1250079808.0,2.023425e-46,63
1250079936.0,2.029187e-46,63
1250080064.0,2.036073e-46,63
1250080192.0,2.043218e-46,63
1250080320.0,2.013531e-46,63
1250080448.0,1.976075e-46,63
1250080576.0,2.015942e-46,63
1250080704.0,2.039777e-46,63
1250080832.0,2.098300e-46,63
1250080960.0,2.056759e-46,63
1250081088.0,2.039852e-46,63
1250081216.0,2.035993e-46,63
1250081344.0,2.027231e-46,63
1250081472.0,2.060499e-46,63
1250081600.0,2.026031e-46,63
1250081728.0,2.022707e-46,63
1250081856.0,2.032515e-46,63
1250081984.0,2.024009e-46,63
1250082112.0,2.014494e-46,63
1250082240.0,2.014819e-46,63
1250082368.0,1.999110e-46,63
1250082496.0,2.034390e-46,63
1250082624.0,2.062805e-46,63
1250082752.0,2.028379e-46,63
1250082880.0,2.065366e-46,63
1250083008.0,2.105671e-46,63
1250083136.0,2.132319e-46,63
1250083264.0,2.115879e-46,63
1250083392.0,2.086276e-46,63
1250083520.0,2.217408e-46,63
1250083648.0,2.195901e-46,63
1250083776.0,2.101006e-46,63
1250083904.0,2.155004e-46,63
1250084032.0,2.074566e-46,63
1250084160.0,2.047322e-46,63
1250084288.0,2.073874e-46,63
1250084416.0,2.076685e-46,63
1250084544.0,2.159182e-46,63
1250084672.0,2.223674e-46,63
1250084800.0,2.174401e-46,63
1250084928.0,2.091324e-46,63
1250085056.0,2.128432e-46,63
1250085184.0,2.215016e-46,63
1250085312.0,2.210847e-46,63
1250085440.0,2.054815e-46,63
1250085568.0,2.021455e-46,63
1250085696.0,2.045778e-46,63
1250085824.0,2.024368e-46,63
1250085952.0,2.019539e-46,63
1250086080.0,2.053984e-46,63
1250086208.0,2.073209e-46,63
1250086336.0,2.035214e-46,63
1250086464.0,2.113379e-46,63
1250086592.0,2.055791e-46,63
1250086720.0,2.117466e-46,63
1250086848.0,2.035164e-46,63
1250086976.0,2.055213e-46,63
1250087104.0,2.094686e-46,63
1250087232.0,2.082967e-46,63
1250087360.0,2.085219e-46,63
1250087488.0,2.108864e-46,63
1250087616.0,2.161101e-46,63
1250087744.0,2.133622e-46,63
1250087872.0,2.118201e-46,63
1250088000.0,2.077275e-46,63
1250088128.0,2.120586e-46,63
1250088256.0,2.105547e-46,63
1250088384.0,2.109292e-46,63
1250088512.0,2.073302e-46,63
1250088640.0,2.089834e-46,63
1250088768.0,2.055834e-46,63
1250088896.0,2.108262e-46,63
1250089024.0,2.116639e-46,63
1250089152.0,2.098978e-46,63
1250089280.0,2.133182e-46,63
1250089408.0,2.104178e-46,63
1250089536.0,2.123837e-46,63
1250089664.0,2.142890e-46,63
1250089792.0,2.120281e-46,63
1250089920.0,2.139685e-46,63
1250090048.0,2.113117e-46,63
1250090176.0,2.078177e-46,63
1250090304.0,2.060928e-46,63
1250090432.0,2.098440e-46,63
1250090560.0,2.113662e-46,63
1250090688.0,2.137837e-46,63
1250090816.0,2.115673e-46,63
1250090944.0,2.083974e-46,63
1250091072.0,2.054852e-46,63
1250091200.0,2.057916e-46,63
1250091328.0,2.071583e-46,63
1250091456.0,2.065167e-46,63
1250091584.0,2.052086e-46,63
1250091712.0,2.129067e-46,63
1250091840.0,2.102590e-46,63
1250091968.0,2.057950e-46,63
1250092096.0,2.081567e-46,63
1250092224.0,2.068948e-46,63
1250092352.0,2.085579e-46,63
1250092480.0,2.112738e-46,63
1250092608.0,2.062782e-46,63
1250092736.0,2.083983e-46,63
1250092864.0,2.097606e-46,63
1250092992.0,2.096185e-46,63
1250093120.0,2.139460e-46,63
1250093248.0,2.153865e-46,63
1250093376.0,2.103702e-46,63
1250093504.0,2.053650e-46,63
1250093632.0,2.104679e-46,63
1250093760.0,2.073511e-46,63
1250093888.0,2.074521e-46,63
1250094016.0,2.062583e-46,63
1250094144.0,2.095323e-46,63
1250094272.0,2.130722e-46,63
1250094400.0,2.056849e-46,63
1250094528.0,2.108344e-46,63
1250094656.0,2.125412e-46,63
1250094784.0,2.108069e-46,63
1250094912.0,2.345246e-46,63
1250095040.0,2.300548e-46,63
1250095168.0,2.431850e-46,63
1250095296.0,2.499405e-46,63
1250095424.0,2.467485e-46,63
1250095552.0,2.423996e-46,63
1250095680.0,2.412498e-46,63
1250095808.0,2.284728e-46,63
1250095936.0,2.223419e-46,63
1250096064.0,2.227381e-46,63
1250096192.0,2.225372e-46,63
1250096320.0,2.188251e-46,63
1250096448.0,2.083252e-46,63
1250096576.0,2.245790e-46,63
1250096704.0,2.340441e-46,63
1250096832.0,2.124673e-46,63
1250096960.0,2.157370e-46,63
1250097088.0,2.175910e-46,63
1250097216.0,2.253818e-46,63
1250097344.0,2.115258e-46,63
1250097472.0,2.192269e-46,63
1250097600.0,2.078546e-46,63
1250097728.0,2.089495e-46,63
1250097856.0,2.282977e-46,63
1250097984.0,2.262346e-46,63
1250098112.0,2.208304e-46,63
1250098240.0,2.020781e-46,63
1250098368.0,2.366793e-46,63
1250098496.0,2.145908e-46,63
1250098624.0,2.244879e-46,63
1250098752.0,2.184411e-46,63
1250098880.0,2.222221e-46,63
1250099008.0,2.226662e-46,63
1250099136.0,2.247763e-46,63
1250099264.0,2.209496e-46,63
1250099392.0,2.194140e-46,63
1250099520.0,2.039268e-46,63
1250099648.0,2.017710e-46,63
1250099776.0,2.012272e-46,63
1250099904.0,1.986223e-46,63
1250100032.0,2.045011e-46,63
1250100160.0,2.193385e-46,63
1250100288.0,2.220657e-46,63
1250100416.0,2.233574e-46,63
1250100544.0,2.084593e-46,63
1250100672.0,2.076443e-46,63
1250100800.0,2.094882e-46,63
1250100928.0,2.049589e-46,63
1250101056.0,2.031365e-46,63
1250101184.0,2.084277e-46,63
1250101312.0,2.230157e-46,63
1250101440.0,2.258541e-46,63
1250101568.0,2.403251e-46,63
1250101696.0,2.413441e-46,63
1250101824.0,2.304892e-46,63
1250101952.0,2.346849e-46,63
1250102080.0,2.290570e-46,63
1250102208.0,2.092630e-46,63
1250102336.0,2.122119e-46,63
1250102464.0,2.136936e-46,63
1250102592.0,2.198624e-46,63
1250102720.0,2.116948e-46,63
1250102848.0,2.082380e-46,63
1250102976.0,2.094364e-46,63
1250103104.0,2.069925e-46,63
1250103232.0,2.094761e-46,63
1250103360.0,2.091379e-46,63
1250103488.0,2.116371e-46,63
1250103616.0,2.119133e-46,63
1250103744.0,2.126019e-46,63
1250103872.0,2.103661e-46,63
1250104000.0,2.085174e-46,63
1250104128.0,2.128373e-46,63
1250104256.0,2.202571e-46,63
1250104384.0,2.223217e-46,63
1250104512.0,2.250618e-46,63
1250104640.0,2.271072e-46,63
1250104768.0,2.129806e-46,63
1250104896.0,2.167218e-46,63
1250105024.0,2.092825e-46,63
1250105152.0,2.212300e-46,63
1250105280.0,2.027950e-46,63
1250105408.0,2.083064e-46,63
1250105536.0,2.035858e-46,63
1250105664.0,2.062266e-46,63
1250105792.0,2.075595e-46,63
1250105920.0,2.109099e-46,63
1250106048.0,2.138335e-46,63
1250106176.0,2.116566e-46,63
1250106304.0,2.113641e-46,63
1250106432.0,2.121737e-46,63
1250106560.0,2.087621e-46,63
1250106688.0,2.066382e-46,63
1250106816.0,2.084134e-46,63
1250106944.0,2.060816e-46,63
1250107072.0,2.032692e-46,63
1250107200.0,1.981616e-46,63
1250107328.0,2.013260e-46,63
1250107456.0,1.979964e-46,63
1250107584.0,2.033345e-46,63
1250107712.0,2.065717e-46,63
1250107840.0,2.092765e-46,63
1250107968.0,2.021499e-46,63
1250108096.0,2.058757e-46,63
1250108224.0,2.055670e-46,63
1250108352.0,2.090720e-46,63
1250108480.0,2.055749e-46,63
1250108608.0,2.012536e-46,63
1250108736.0,2.021352e-46,63
1250108864.0,2.010555e-46,63
1250108992.0,2.066572e-46,63
1250109120.0,2.018852e-46,63
1250109248.0,2.084329e-46,63
1250109376.0,2.036090e-46,63
1250109504.0,2.024450e-46,63
1250109632.0,2.072415e-46,63
1250109760.0,2.061545e-46,63
1250109888.0,2.057914e-46,63
1250110016.0,2.129097e-46,63
1250110144.0,2.191749e-46,63
1250110272.0,2.118823e-46,63
1250110400.0,2.105486e-46,63
1250110528.0,2.112623e-46,63
1250110656.0,2.068822e-46,63
1250110784.0,2.100600e-46,63
1250110912.0,2.146701e-46,63
1250111040.0,2.031308e-46,63
1250111168.0,2.035157e-46,63
1250111296.0,2.046511e-46,63
1250111424.0,2.018702e-46,63
1250111552.0,2.112603e-46,63
1250111680.0,2.081445e-46,63
1250111808.0,2.123188e-46,63
1250111936.0,2.084116e-46,63
1250112064.0,2.188340e-46,63
1250112192.0,2.107798e-46,63
1250112320.0,2.024308e-46,63
1250112448.0,2.054633e-46,63
1250112576.0,2.079958e-46,63
1250112704.0,2.067177e-46,63
1250112832.0,2.035753e-46,63
1250112960.0,2.097382e-46,63
1250113088.0,2.061055e-46,63
1250113216.0,2.132082e-46,63
1250113344.0,2.016688e-46,63
1250113472.0,2.006170e-46,63
1250113600.0,2.040090e-46,63
1250113728.0,2.033003e-46,63
1250113856.0,2.037991e-46,63
1250113984.0,2.038770e-46,63
1250114112.0,2.007761e-46,63
1250114240.0,2.063429e-46,63
1250114368.0,2.010414e-46,63
1250114496.0,1.997549e-46,63
1250114624.0,2.034013e-46,63
1250114752.0,2.000258e-46,63
1250114880.0,2.048477e-46,63
1250115008.0,2.040272e-46,63
1250115136.0,2.052319e-46,63
1250115264.0,2.066998e-46,63
1250115392.0,2.073324e-46,63
1250115520.0,2.066048e-46,63
1250115648.0,2.069400e-46,63
1250115776.0,2.071133e-46,63
1250115904.0,2.086481e-46,63
1250116032.0,2.001167e-46,63
1250116160.0,2.037111e-46,63
1250116288.0,2.077514e-46,63
1250116416.0,2.069596e-46,63
1250116544.0,2.043023e-46,63
1250116672.0,2.039509e-46,63
1250116800.0,2.031653e-46,63
1250116928.0,2.010584e-46,63
1250117056.0,2.027313e-46,63
1250117184.0,2.003066e-46,63
1250117312.0,2.013081e-46,63
1250117440.0,2.022782e-46,63
1250117568.0,2.038559e-46,63
1250117696.0,2.091014e-46,63
1250117824.0,2.086959e-46,63
1250117952.0,2.098094e-46,63
1250118080.0,2.063255e-46,63
1250118208.0,2.109989e-46,63
1250118336.0,2.104060e-46,63
1250118464.0,2.043828e-46,63
1250118592.0,2.075144e-46,63
1250118720.0,2.055768e-46,63
1250118848.0,2.043694e-46,63
1250118976.0,2.060472e-46,63
1250119104.0,2.153875e-46,63
1250119232.0,2.067878e-46,63
1250119360.0,2.106965e-46,63
1250119488.0,2.111875e-46,63
1250119616.0,2.057365e-46,63
1250119744.0,2.024033e-46,63
1250119872.0,2.095068e-46,63
1250120000.0,2.077455e-46,63
1250120128.0,2.104387e-46,63
1250120256.0,2.124897e-46,63
1250120384.0,2.138879e-46,63
1250120512.0,2.114719e-46,63
1250120640.0,2.059689e-46,63
1250120768.0,2.097790e-46,63
1250120896.0,2.072412e-46,63
1250121024.0,2.035124e-46,63
1250121152.0,2.023968e-46,63
1250121280.0,2.140224e-46,63
1250121408.0,2.167896e-46,63
1250121536.0,2.105462e-46,63
1250121664.0,2.067193e-46,63
1250121792.0,2.082367e-46,63
1250121920.0,2.053404e-46,63
1250122048.0,2.053895e-46,63
1250122176.0,2.116781e-46,63
1250122304.0,2.127452e-46,63
1250122432.0,2.102638e-46,63
1250122560.0,2.123782e-46,63
1250122688.0,2.066635e-46,63
1250122816.0,2.077224e-46,63
1250122944.0,2.060659e-46,63
1250123072.0,2.060530e-46,63
1250123200.0,2.027934e-46,63
1250123328.0,2.041995e-46,63
1250123456.0,2.005892e-46,63
1250123584.0,2.017667e-46,63
1250123712.0,2.012219e-46,63
1250123840.0,2.042153e-46,63
1250123968.0,2.031924e-46,63
1250124096.0,1.975479e-46,63
1250124224.0,1.971447e-46,63
1250124352.0,1.986269e-46,63
1250124480.0,1.993838e-46,63
1250124608.0,2.000468e-46,63
1250124736.0,2.040377e-46,63
1250124864.0,2.077226e-46,63
1250124992.0,2.130269e-46,63
1250125120.0,2.102118e-46,63
1250125248.0,2.111545e-46,63
1250136865.0,1.814516e-46,63
1250136993.0,1.795956e-46,63
1250137121.0,1.871769e-46,63
1250137249.0,1.909264e-46,63
1250137377.0,1.878086e-46,63
1250137505.0,1.952629e-46,63
1250137633.0,1.917090e-46,63
1250137761.0,1.949440e-46,63
1250137889.0,1.939515e-46,63
1250138017.0,1.905246e-46,63
1250138145.0,1.947299e-46,63
1250138273.0,1.878522e-46,63
1250138401.0,1.919931e-46,63
1250138529.0,1.878277e-46,63
1250138657.0,1.912037e-46,63
1250138785.0,1.931494e-46,63
1250138913.0,1.907100e-46,63
1250139041.0,1.885400e-46,63
1250139169.0,1.902727e-46,63
1250139297.0,1.912522e-46,63
1250139425.0,1.878656e-46,63
1250139553.0,1.919955e-46,63
1250139681.0,1.914325e-46,63
1250139809.0,1.941186e-46,63
1250139937.0,1.962382e-46,63
1250140065.0,1.941718e-46,63
1250140224.0,1.923610e-46,63
1250140352.0,1.888806e-46,63
1250140480.0,1.924459e-46,63
1250140608.0,1.919775e-46,63
1250140736.0,1.883033e-46,63
1250140864.0,1.926838e-46,63
1250140992.0,1.917945e-46,63
1250141120.0,1.918196e-46,63
1250141248.0,1.898242e-46,63
1250141376.0,1.925047e-46,63
1250141504.0,1.951305e-46,63
1250141632.0,1.940853e-46,63
1250141760.0,1.949951e-46,63
1250141888.0,1.919464e-46,63
1250142016.0,1.924989e-46,63
1250142144.0,1.935148e-46,63
1250142272.0,1.914430e-46,63
1250142400.0,1.948935e-46,63
1250142528.0,1.923660e-46,63
1250142656.0,1.915314e-46,63
1250142784.0,1.924491e-46,63
1250142912.0,1.929132e-46,63
1250143040.0,1.893800e-46,63
1250143168.0,1.940082e-46,63
1250143296.0,1.885573e-46,63
1250143424.0,1.931483e-46,63
1250143552.0,1.939199e-46,63
1250143680.0,1.951414e-46,63
1250143808.0,2.001646e-46,63
1250143936.0,1.956178e-46,63
1250144064.0,1.914012e-46,63
1250144192.0,1.907531e-46,63
1250144320.0,1.933012e-46,63
1250144448.0,1.938675e-46,63
1250144576.0,1.902932e-46,63
1250144704.0,1.942257e-46,63
1250144832.0,1.900074e-46,63
1250144960.0,1.919406e-46,63
1250145088.0,1.928134e-46,63
1250145216.0,1.933848e-46,63
1250145344.0,1.916187e-46,63
1250145472.0,1.969608e-46,63
1250145600.0,2.012379e-46,63
1250145728.0,1.919482e-46,63
1250145856.0,1.954779e-46,63
1250145984.0,1.899809e-46,63
1250146112.0,1.904986e-46,63
1250146240.0,1.914750e-46,63
1250146368.0,1.941616e-46,63
1250146496.0,1.938414e-46,63
1250146624.0,1.957035e-46,63
1250146752.0,1.952144e-46,63
1250146880.0,1.952471e-46,63
1250147008.0,1.964349e-46,63
1250147136.0,1.983042e-46,63
1250147264.0,1.964022e-46,63
1250147392.0,2.022852e-46,63
1250147520.0,1.942143e-46,63
1250147648.0,1.956813e-46,63
1250147776.0,1.949262e-46,63
1250147904.0,1.940539e-46,63
1250148032.0,1.913603e-46,63
1250148160.0,1.953715e-46,63
1250148288.0,1.945389e-46,63
1250148416.0,1.979508e-46,63
1250148544.0,1.962945e-46,63
1250148672.0,1.958883e-46,63
1250148800.0,1.919473e-46,63
1250148928.0,1.987134e-46,63
1250149056.0,1.989237e-46,63
1250149184.0,1.942928e-46,63
1250149312.0,1.932850e-46,63
1250149440.0,1.929132e-46,63
1250149568.0,1.935398e-46,63
1250149696.0,1.934562e-46,63
1250149824.0,1.928849e-46,63
1250149952.0,1.962607e-46,63
1250150080.0,1.937826e-46,63
1250150208.0,1.968578e-46,63
1250150336.0,1.934107e-46,63
1250150464.0,1.947846e-46,63
1250150592.0,1.948333e-46,63
1250150720.0,1.951506e-46,63
1250150848.0,1.954195e-46,63
1250150976.0,1.918651e-46,63
1250151104.0,1.939014e-46,63
1250151232.0,1.957029e-46,63
1250151360.0,1.972671e-46,63
1250151488.0,1.971496e-46,63
1250151616.0,1.984819e-46,63
1250151744.0,1.986877e-46,63
1250151872.0,1.944699e-46,63
1250152000.0,1.943684e-46,63
1250152128.0,1.913068e-46,63
1250152256.0,2.068507e-46,63
1250152384.0,1.962067e-46,63
1250152512.0,1.925489e-46,63
1250152640.0,1.954202e-46,63
1250152768.0,1.961095e-46,63
1250152896.0,1.938081e-46,63
1250153024.0,1.999374e-46,63
1250153152.0,1.946285e-46,63
1250153280.0,1.953748e-46,63
1250153408.0,1.956815e-46,63
1250153536.0,1.974146e-46,63
1250153664.0,1.943507e-46,63
1250153792.0,1.976110e-46,63
1250153920.0,1.970373e-46,63
1250154048.0,1.957819e-46,63
1250154176.0,1.941816e-46,63
1250154304.0,2.014952e-46,63
1250154432.0,1.940847e-46,63
1250154560.0,2.002698e-46,63
1250154688.0,1.960916e-46,63
1250154816.0,1.936300e-46,63
1250154944.0,1.975944e-46,63
1250155072.0,1.973963e-46,63
1250155200.0,1.966735e-46,63
1250155328.0,1.993881e-46,63
1250155456.0,1.952036e-46,63
1250155584.0,1.962540e-46,63
1250155712.0,1.955509e-46,63
1250155840.0,1.945648e-46,63
1250155968.0,1.946931e-46,63
1250156096.0,1.981769e-46,63
1250156224.0,1.999110e-46,63
1250156352.0,1.928438e-46,63
1250156480.0,1.927031e-46,63
1250156608.0,1.965902e-46,63
1250156736.0,1.944450e-46,63
1250156864.0,1.984791e-46,63
1250156992.0,1.964043e-46,63
1250157120.0,1.971485e-46,63
1250157248.0,1.947838e-46,63
1250157376.0,1.938516e-46,63
1250157504.0,1.911900e-46,63
1250157632.0,1.964174e-46,63
1250157760.0,1.902062e-46,63
1250157888.0,1.958886e-46,63
1250158016.0,2.046865e-46,63
1250158144.0,1.917642e-46,63
1250158272.0,1.965013e-46,63
1250158400.0,1.952657e-46,63
1250158528.0,1.966418e-46,63
1250158656.0,1.955384e-46,63
1250158784.0,1.947163e-46,63
1250158912.0,1.971399e-46,63
1250159040.0,1.938314e-46,63
1250159168.0,1.944850e-46,63
1250159296.0,1.935990e-46,63
1250159424.0,1.964470e-46,63
1250159552.0,1.967595e-46,63
1250159680.0,1.910526e-46,63
1250159808.0,1.961412e-46,63
1250159936.0,2.052454e-46,63
1250160064.0,2.045269e-46,63
1250160192.0,1.984012e-46,63
1250160320.0,1.934867e-46,63
1250160448.0,1.934284e-46,63
1250160576.0,1.981416e-46,63
1250160704.0,1.970171e-46,63
1250160832.0,1.975265e-46,63
1250160960.0,1.993144e-46,63
1250161088.0,1.953206e-46,63
1250161216.0,1.981430e-46,63
1250161344.0,1.963474e-46,63
1250161472.0,2.017548e-46,63
1250161600.0,1.965811e-46,63
1250161728.0,1.996372e-46,63
1250161856.0,1.947005e-46,63
1250161984.0,1.968172e-46,63
1250162112.0,1.951337e-46,63
1250162240.0,1.942889e-46,63
1250162368.0,1.968349e-46,63
1250162496.0,1.971751e-46,63
1250162624.0,1.952815e-46,63
1250162752.0,1.985799e-46,63
1250162880.0,1.952121e-46,63
1250163008.0,1.940337e-46,63
1250163136.0,1.950617e-46,63
1250163264.0,1.948019e-46,63
1250163392.0,1.978162e-46,63
1250163520.0,1.959507e-46,63
1250163648.0,1.969034e-46,63
1250163776.0,1.953906e-46,63
1250163904.0,1.946422e-46,63
1250164032.0,1.989109e-46,63
1250164160.0,1.948142e-46,63
1250164288.0,2.078611e-46,63
1250164416.0,1.996230e-46,63
1250164544.0,1.984375e-46,63
1250164672.0,2.035704e-46,63
1250164800.0,1.987480e-46,63
1250164928.0,1.959049e-46,63
1250165056.0,1.983274e-46,63
1250165184.0,1.947602e-46,63
1250165312.0,1.990912e-46,63
1250165440.0,1.978561e-46,63
1250165568.0,1.964742e-46,63
1250165696.0,1.964559e-46,63
1250165824.0,1.990892e-46,63
1250165952.0,1.947013e-46,63
1250166080.0,2.005942e-46,63
1250166208.0,1.987493e-46,63
1250166336.0,1.988736e-46,63
1250166464.0,1.943701e-46,63
1250166592.0,1.958925e-46,63
1250166720.0,2.014003e-46,63
1250166848.0,2.052310e-46,63
1250166976.0,1.992359e-46,63
1250167104.0,1.981961e-46,63
1250167232.0,1.994066e-46,63
1250167360.0,2.012382e-46,63
1250167488.0,1.982080e-46,63
1250167616.0,1.958886e-46,63
1250167744.0,2.005979e-46,63
1250167872.0,1.958978e-46,63
1250168000.0,1.975948e-46,63
1250168128.0,1.997583e-46,63
1250168256.0,1.957534e-46,63
1250168384.0,1.961096e-46,63
1250168512.0,1.988624e-46,63
1250168640.0,2.008491e-46,63
1250168768.0,1.961477e-46,63
